timestamp;message
3:16  PM; Dinho_Bdf  Bolsonaro estrelando O REI DO GADO
3:16  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:16  PM; davi amaral  3 MILHOES DE PESSOAS FACIL
3:16  PM; OLIVEIRA  ROUBARAM AS ELEIÇÕES
3:16  PM; Lucas Bernardino  NA CADEIA
3:16  PM; Marcia Martin  BORA XANDÃO!!! AGITA LOGO ESSA PRISÃO COLETIVA!!! 
3:16  PM; awpelite2008  QUANTA INVEJA DESSES PARASITAS 
3:16  PM; GENI SILVA  DEVERIA TER PEDIDO ANTES DO 08/01
3:16  PM; Dinho_Bdf  Bolsonaro estrelando O REI DO GADO
3:16  PM; Elias Moller  Sai daí Burro a
3:16  PM; Lincoln Silvestre  Democracia sempre - povo doido pertubado
3:16  PM; Cristiano Bento Ferreira  Essa Quadrilha do PT e o seu Ladrão Maior Lula
3:16  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO DO BRASIL
3:16  PM; awpelite2008  QUANTA INVEJA DESSES PARASITAS 
3:16  PM; Claudio Amorim Nunes de Freitas  NÃO TEM VOTO, A MAIORIA ESTÁ FAZENDO A COMIDA DELES.
3:16  PM; Chris R.  MICHEQUE E MALACHEIA!!! CADA UM GANHA O SEU COM O QUE TEM NÉ  HAHAHAAH
3:16  PM; isa  Acabou pra o Pt
3:16  PM; Humberto Rodrigues  CNN a nova Klan do jornalismo medíocre bolsonarista
3:16  PM; kadubona1  VIVA A MICHEQUE
3:16  PM; RAFAEL  FORAAAAAA LULADRÃOOOOOOOOOO
3:16  PM; RESISTÊNCIA  orem
3:16  PM; Nick Iva  ESSE JÁ ERA   
3:16  PM; Luiz Octavio Leite  PODEM COLOCAR UM MILHÃO NA PAULISTA, BOZO BANDIDO SERÁ PRESO!!
3:16  PM; valmir vide  TUDO ISSO COM MEDO DE SER PRESO
3:16  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:16  PM; Daubi Piccoli  QUANTOS BANDID@$ JUNT@$
3:16  PM; O amor prevalece  JORDI TA LÁ     ENTÃO VAI DA CADEIA 
3:16  PM; Frederico Antonio Paulino de Oliveira Lima  #Bolsodemo na PAPUDA...
3:16  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO DO BRASIL
3:16  PM; awpelite2008  QUANTA INVEJA DESSES PARASITAS 
3:16  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:16  PM; ARTECH SOLUÇÕES  TOC TOC TOC
3:16  PM; alan kinhg  eita como tem gente se incomodada
3:16  PM; davi amaral  3 MILHOES DE PESSOAS FACIL
3:16  PM; CHAFUNDEFÓRNIO  LULA, OLHA O CAMBURÃO
3:16  PM; Chris R.  MICHEQUE E MALACHEIA!!! CADA UM GANHA O SEU COM O QUE TEM NÉ  HAHAHAAH
3:16  PM; davi amaral  3 MILHOES DE PESSOAS FACIL
3:16  PM; Itamar Ribeiro  Lulaladrao seu lugar é na prisão 
3:16  PM; Batista Queiroz  MUITA RAÇÃO DE CAPIM SENDO DESTRIBUIDA
3:16  PM; Claudio Amorim Nunes de Freitas  NÃO TEM VOTO, A MAIORIA ESTÁ FAZENDO A COMIDA DELES.
3:16  PM; Gedielson Pereira de Araujo  MEU MITO É UMA JÓIA POLIDA
3:16  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:16  PM; José Edvânio Moraes Silva  MITO MITO MITO MITO NOSSO REI REI REI
3:16  PM; awpelite2008  QUANTA INVEJA DESSES PARASITAS 
3:17  PM; Rosevaldo Herminio  
3:17  PM; Carlos Roberto  
3:17  PM; Lucas Bernardino  CHAMA A POLICIA
3:17  PM; Jozinaldo Marreira Silva  agora é tarde kkkkkkk
3:17  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO DO BRASIL
3:17  PM; Delcy De Jesus Silva  quem manda no mundo é Deus não comunista não ditador ao nosso Brasil
3:17  PM; Fabiano Araujo  Ladrão de jóias
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; awpelite2008  QUANTA INVEJA DESSES PARASITAS 
3:17  PM; Paulo Dukke  pastor ladrão
3:17  PM; Elias Moller  BASILIA BURRONA
3:17  PM; Lu Santos   Lula na cadeia eterna
3:17  PM; José Edvânio Moraes Silva  22
3:17  PM; davi amaral  3 MILHOES DE PESSOAS FACIL
3:17  PM; Fabio Lameira  NO TRIO DA ANITA TINHA MAIS.
3:17  PM; Nick Iva  ESSE JÁ ERA    
3:17  PM; Lucas Bernardino  CHAMA A POLICIA
3:17  PM; Fabio Lameira  NO TRIO DA ANITA TINHA MAIS.
3:17  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; Fabio Lameira  NO TRIO DA ANITA TINHA MAIS.
3:17  PM; SIMPLES  AGORA É TARDE
3:17  PM; Patriota Enganado  NÃO TEM 20 MIL
3:17  PM; Carlos Depolito  acara de tristesa porque não tem briga
3:17  PM; davi amaral  3 MILHOES DE PESSOAS FACIL
3:17  PM; awpelite2008  QUANTA INVEJA DESSES PARASITAS 
3:17  PM; Daniel  e o mito petezezada
3:17  PM; Claudio Amorim Nunes de Freitas  NÃO TEM VOTO, A MAIORIA ESTÁ FAZENDO A COMIDA DELES.
3:17  PM; SIMPLES  AGORA É TARDE
3:17  PM; Fabio Lameira  NO TRIO DA ANITA TINHA MAIS.
3:17  PM; Chris R.  O MAQUIADOR VAI FALAR OU N˜AO 
3:17  PM; MARCOS CURI  PRESIDENTE MAIS QUERIDO DO BRASIL
3:17  PM; Batista Queiroz  MUITA RAÇÃO DE CAPIM SENDO DESTRIBUIDA
3:17  PM; Julio Soares  Queria ver uma bandeira do começo até o final da paulista pedindo Plebiscitos para acabar com o foro previlegiado para todos os brasileiros e brasileiras até para o presidente da República.
3:17  PM; José Edvânio Moraes Silva  MITO MITO MITO MITO MITO NOSSO REI REI
3:17  PM; Carlos Mesquita  teca jardim com inveja da Michelle kkkkkkkk
3:17  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:17  PM; Fabio Lameira  NO TRIO DA ANITA TINHA MAIS.
3:17  PM; Manoel da Silva  TOC TOC
3:17  PM; Mariza Andrade  máquinas disparando
3:17  PM; Fabio Lameira  NO TRIO DA ANITA TINHA MAIS.
3:17  PM; Josué Nascimento  TOC TOC TOC
3:17  PM; Nick Iva  ESSE JÁ ERA   
3:17  PM; SIMPLES  AGORA É TARDE
3:17  PM; Diogo Cavalcante  MITO MITO MITO
3:17  PM; Ricardo Barroso  LulaDrão 
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:17  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:17  PM; Rosana Sampaio  A EXTREMA DIREITA FEDE 
3:17  PM; Rosa Teles  BOLSONARO                                        
3:17  PM; Chris R.  MICHEQUE E MALACHEIA!!! CADA UM GANHA O SEU COM O QUE TEM NÉ  HAHAHAAH
3:17  PM; Bebeto Root_s  o chifre dos gados akakakakakaka
3:17  PM; Lucas Bernardino  CHAMA A POLICIA
3:17  PM; Elias Moller  SAI DAI BURRONA
3:17  PM; Claudio Amorim Nunes de Freitas  NÃO TEM VOTO, A MAIORIA ESTÁ FAZENDO A COMIDA DELES.
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; SIMPLES  AGORA É TARDE
3:17  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO DO BRASIL
3:17  PM; José Edvânio Moraes Silva  MITO MITO MITO MITO MITO NOSSO REI REI
3:17  PM; CHAFUNDEFÓRNIO  CHORA PETRALHA
3:17  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:17  PM; sonia farias  É difícil crer que Bolsonaro perdeu a eleição.
3:17  PM; Leonardo Indin  PARABÉNS AOS PATRIOTAS!!!!
3:17  PM; Itamar Ribeiro  Xandão bandido
3:17  PM; O amor prevalece  JORDI TA LÁ     ENTÃO VAI DA CADEIA 
3:17  PM; Daniel  jornalismo puxa o d luli
3:17  PM; Delcy De Jesus Silva  Fora Lula Fora Lula
3:17  PM; Gilberto Mahadêva      12 milhões de paulistanos não foram nessa manifestação
3:17  PM; Ricardo Barroso  LulaDrão 
3:17  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO DO BRASIL
3:17  PM; Carlos Depolito  a cara de tristesa porque n]ao tem briga
3:17  PM; Bruno Silva Nogueira dos santos  eu sou tucanos
3:17  PM; Dinho_Bdf  Bolsonaro estrelando O REI DO GADO
3:17  PM; Nick Iva  ESSE JÁ ERA   
3:17  PM; awpelite2008  QUANTA INVEJA DESSES PARASITAS 
3:17  PM; Batista Queiroz  MUITA RAÇÃO DE CAPIM SENDO DESTRIBUIDA
3:17  PM; SIMPLES  AGORA É TARDE
3:17  PM; Francis Pereira  XANDÃO EU AUTORIZO
3:17  PM; RdcmmR  É muita ingenuidade fingir que isso é um ato democrático....
3:17  PM; Humberto Rodrigues  Milkeche dando bola nas costas do Minto
3:17  PM; José Edvânio Moraes Silva  MITO MITO MITO MITO MITO NOSSO REI REI
3:17  PM; Wellington Nunes  Bolsonaro
3:17  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; Valdecir Brasiliano  LULA O MELHOR, LIXOS FASCISTAS PRÁ CADEIA
3:17  PM; awpelite2008  QUANTA INVEJA DESSES PARASITAS 
3:17  PM; SIMPLES  AGORA É TARDE
3:17  PM; Guilherme Medeiros  MOSTREM O PIBÃO E A PICANHA DO LULA PRA ESSA GADAIADA
3:17  PM; Clåudia Mini Arte Mineira  qta gente idiota que sai do esgoto... afff
3:17  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO DO BRASIL
3:17  PM; Levi De Morais Neres  senhor ministro Alexandre de Morais esse chalastrao cilas Malafaia tem que ser preso!! ele foi e está sendo um dos financiadores do dos golpistas!
3:17  PM; @Assim.diz.a.NATUREZA  MUITA GENTE! PARECE UM FORMIGUEIRO!!!
3:17  PM; Marcio Renan  podia fazer 150 graus
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:17  PM; gui 5ampaio  sai da ai
3:17  PM; Adryan Sampaio  a gente não houve nada, só essa mulher falando besteira
3:17  PM; AlessandraF   GADAIADA BEM E S P A R R A M A D A 
3:17  PM; ninha  GOLPISTA LADRAO DE JÓIA A CADEIA TE ESPERA
3:17  PM; rafael barata  NOVA ROTA BOVINA BRASILEIRA         
3:17  PM; Lucas Bernardino  SOCORRO CHAMA A POLICIA
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; SIMPLES  AGORA É TARDE
3:17  PM; Daubi Piccoli  QUANTOS BANDID@$ JUNT@$
3:17  PM; Robson Pinheiro  GOLPE SEM ARMA O JORNALISTA ANTA
3:17  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO DO BRASIL
3:17  PM; SIMPLES  AGORA É TARDE
3:17  PM; Ricardo Barroso  LulaDrão 
3:17  PM; Cristiano Bento Ferreira  Essa CNN e uma piada . Esses Comentaristas
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; Dicas da tutu  viva lula democrata, s efosse igual ao amigo Miley já ia multar os manifestantes
3:17  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:17  PM; José Edvânio Moraes Silva  MILHOES COM BOLSONARO PRESIDENTE
3:17  PM; O amor prevalece  JORDI TA LÁ     ENTÃO VAI DA CADEIA 
3:17  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:17  PM; Santos Imóveis  MICHECA MIJOU
3:17  PM; SIMPLES  AGORA É TARDE
3:17  PM; Aldir Silva  gente cadê o veio da van
3:17  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:17  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:17  PM; Francisco Brandão  Bolsonaro é o presidente do povo brasileiro                 
3:17  PM; laura tesla  Basilia votou no mula lularapio
3:17  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:17  PM; alan kinhg  eita como tem gente incomodada
3:17  PM; ARTECH SOLUÇÕES  VIDA DE GADO NÃO É FÁCIL 
3:17  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:17  PM; Chris R.  CUIDADO QUE O XANDÃO VAI TE PEGAR!!!!
3:17  PM; rafael barata  NOVA ROTA BOVINA BRASILEIRA         
3:17  PM; MARCOS CURI  DANIELA LIMA VAI DIZER QUE ERA APENAS UM GRUPELHO REUNIDO...KKK..
3:17  PM; alan kinhg  eita como tem gente incomodada
3:17  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:17  PM; O amor prevalece  JORDI TA LÁ     ENTÃO VAI DA CADEIA 
3:17  PM; 13 NELES  PERDERAM KKKKKKKK VAO CHORA ATE QUANDO
3:17  PM; Alexsandro Loures  kkkk democracia ele que queria ficar no poder na marra
3:17  PM; Pe. José Bonifácio  Democracia do medo
3:17  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:17  PM; Chris R.  MICHEQUE E MALACHEIA!!! CADA UM GANHA O SEU COM O QUE TEM NÉ  HAHAHAAH
3:17  PM; Wallace Carvalho oficial  Av. Paulista lotada (yotub SILAS MALAFAIA OFICIAL) 220 mil assistindo, contra 45 assistindo Lula na Tv GOV kkkkkkkkk
3:17  PM; Dinho_Bdf  Bolsonaro estrelando O REI DO GADO
3:17  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; wilson Azevedo  Brasil 
3:17  PM; Claudio Amorim Nunes de Freitas  IVETE MACETOU O MALQUEFALA
3:17  PM; Buldog william viglioni  chora canhota
3:17  PM; Robson Pinheiro  Golpe sem arma o jornalista antaaa
3:17  PM; José Edvânio Moraes Silva  MITO MITO MITO MITO MITO NOSSO REI REI REI JAIR BOLSONARO NOSSO REI REI
3:17  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:17  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:17  PM; jose ricardo Cerqueira  mentirosa essa CNN
3:17  PM; Danielle Pereira  TÁ SE BORANDO DE MEDO DO XANDÃO KKKKK
3:17  PM; Jean Carlos  A ESQUERDA PIRA!!! 
3:17  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:17  PM; Iaci Pedro Nascimento  cadeia já
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; TiadeSobrinas andCamilo  MI CH QUE
3:17  PM; Nick Iva  ISSO NÃO VAI MUDAR NADA 
3:17  PM; TiadeSobrinas andCamilo  FAZ
3:17  PM; Claudio Amorim Nunes de Freitas  IVETE MACETOU O MALQUEFALA
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; William Milani - HARUHIRO  3 milhões  kkkkkkkkk não tem 500mil ai
3:17  PM; PDzin  Depois de Bolsonaro o Brasil não teve mais paz
3:17  PM; The Guiller  michele ja ta chorando
3:17  PM; Salvador Batista  maravilha
3:17  PM; Chris R.  MICHEQUE E MALACHEIA!!! CADA UM GANHA O SEU COM O QUE TEM NÉ  HAHAHAAH
3:17  PM; Gerson Gonçalves  MAIOR CONCENTRAÇÃO DE TORNOZELEIRA ELETRÔNICA DA HISTÓRIA.
3:17  PM; TiadeSobrinas andCamilo  GESTO
3:17  PM; Daniel  calma é o mito
3:17  PM; Mari Pedacce  CHORA BASILHA ! A GRANDE MAIORIA DA POPULAÇÃO ESTÁ COM O MITO!!! O PRESIDENTE MAIS AMADO DO BRASIL!                         
3:17  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:17  PM; Paulo Dukke  tem que prende malafaia oje
3:17  PM; jorge jorge moreno  na verdade vcs são petistas
3:17  PM; Wallace Carvalho oficial  Av. Paulista lotada (yotub SILAS MALAFAIA OFICIAL) 220 mil assistindo, contra 45 assistindo Lula na Tv GOV kkkkkkkkk
3:17  PM; AlessandraF   GADAIADA BEM E S P A R R A M A D A 
3:17  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO DO BRASIL
3:17  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:17  PM; Pedro Edmundo  mala falsa e mala cheia
3:17  PM; Felipe Vieira  Único líder com capacidade de mobilização de massa no Brasil hoje
3:17  PM; Dicas da tutu  eu nunca vi um homem tão medroso na minha vida
3:17  PM; Aldir Silva  cadê o veio da van
3:17  PM; William Cohen  Manifestação anti democrática é narrativa da esquerda.
3:17  PM; TiadeSobrinas andCamilo  CORNOS
3:17  PM; José Edvânio Moraes Silva  MILHOES COM BOLSONARO PRESIDENTE JB22 EU CONFIO
3:17  PM; Marcia Martin  XANDÃO SÓ TÁ OBSERVANDO 
3:17  PM; Daniel  kkkkkk
3:17  PM; Marcio Henrique Moraes  não apaga nada os crimes cometidos, e o ataque as instituições de modo sistemático.
3:17  PM; LEONARDO SILVA  BOA TARDE
3:18  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:18  PM; TiadeSobrinas andCamilo  EM
3:18  PM; Helena Lopes  vão escuta a cantora Aymee Rodrigues ela fala tudo que todos deveriam ouvir
3:18  PM; Gedielson Pereira de Araujo  TÁ COM MEDINHO kkkkkkk
3:18  PM; Mariza Andrade  viva as máquinas
3:18  PM; Fabio Dantas  ADIANTA NÃO, VIU  SEU BOZO VAI PARA A PRISÃO!
3:18  PM; @Leviork  
3:18  PM; Rogerio Freire Freire  A MAIOR AUDIÊNCIA DA HISTÓRIA DO CANAL 360! 
3:18  PM; Gustavo Paixão                  
3:18  PM; Salvador Tavares  É hoje que vão dá o gorpiiiii kkkkk
3:18  PM; João Marcos  Bolsonaro fenômeno
3:18  PM; Fhilippi Raulino da Silva                                                          
3:18  PM; Raphael Soares  Fora Lulaaaaa
3:18  PM; ARTECH SOLUÇÕES  JÁ FOI MAIOR HEIN !
3:18  PM; Leonardo Indin  ESSES DE VERDE E AMARELO SAO OS VERDADEIROS PATRIOTAS
3:18  PM; Marcelo ID  1000 mil personas , no más.
3:18  PM; Valdecir Brasiliano  LULA É NA URNA, CHORA GADO, ALFAFA PRA TODO O GADO
3:18  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:18  PM; José Edvânio Moraes Silva  MILHOES COM BOLSONARO PRESIDENTE JB22 EU CONFIO
3:18  PM; Elias Moller  Independência ou morte 
3:18  PM; TiadeSobrinas andCamilo  PU BLICO
3:18  PM; Amilton Ishikawa  TOC TOC TOC
3:18  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:18  PM; Gustavo Paixão                      
3:18  PM; vERN.
3:18  PM; MARCOS CURI  OLHA O GRUPELHO REUNIDO...KKK..
3:18  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:18  PM; Wallace Carvalho oficial  Av. Paulista lotada (yotub SILAS MALAFAIA OFICIAL) 220 mil assistindo, contra 45 assistindo Lula na Tv GOV kkkkkkkkk
3:18  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:18  PM; Fabio Dantas  ADIANTA NÃO, VIU  SEU BOZO VAI PARA A PRISÃO!
3:18  PM; TiadeSobrinas andCamilo  GESTO
3:18  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:18  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:18  PM; Fhilippi Raulino da Silva                                                  
3:18  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:18  PM; Daniel  e o mito
3:18  PM; Rita Cassia  FORA LULA VERGONHA DO POVO BRASILEIRO                    
3:18  PM; Claudio Amorim Nunes de Freitas  PARADA GAY TINHA MAIS 
3:18  PM; gui 5ampaio  tchau
3:18  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO BRASIL
3:18  PM; Daniel Alves  58milhões
3:18  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:18  PM; Israel Barros                                      
3:18  PM; rafael barata  NOVA ROTA BOVINA BRASILEIRA         
3:18  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:18  PM; Fabio Dantas  ADIANTA NÃO, VIU  SEU BOZO VAI PARA A PRISÃO!
3:18  PM; Fhilippi Raulino da Silva                                              
3:18  PM; Dinho_Bdf  depois de hoje o Brasil disparou na produção de carne bovina
3:18  PM; Daubi Piccoli  TODA BANDIDAGEM REUNIDA
3:18  PM; Patriota Enganado  O QUE OS PATETAS ESTÃO FAZENDO AI ENTÃO
3:18  PM; RESISTÊNCIA  o cao
3:18  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:18  PM; Daniel  arrocha
3:18  PM; Kátia Albuquerque  Bolsomerma na CADEIA JÁ!!!!!
3:18  PM; Lincoln Silvestre  Honra aos Ministros da Suprema Corte
3:18  PM; Dinho_Bdf  depois de hoje o Brasil disparou na produção de carne bovina
3:18  PM; Benicio Mayer  Estão vendendo muito lenço e chupeta para as crianças, tem engolir o choro
3:18  PM; Fabio Dantas  ADIANTA NÃO, VIU  SEU BOZO VAI PARA A PRISÃO!
3:18  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:18  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:18  PM; Anita Costa  BOLSONARO na CADEIA
3:18  PM; Chris R.  O LOUVOR DA FAMILÍCIA CRIMINOSA DO BEM!!!!
3:18  PM; gomescl95  ta faltando a musica da banda eva ela
3:18  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:18  PM; Fhilippi Raulino da Silva                                              
3:18  PM; Raph Sooli  SILAS MALAFAIA TEM QUE PAGAR IMPOSTO ESSE SAFADO
3:18  PM; Francis Pereira  PERDERAM MANÉS
3:18  PM; Mariza Sotelo Codo  Com medo de ser preso , usa o povo
3:18  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:18  PM; Cidadão Comum  PABLO VITTAR JUNTA O TRIPLO DISSO BRINCANDO!!!
3:18  PM; Nick Iva  MAIS UM CRIME NO INQUÉRITO DO CAGÃO 
3:18  PM; Rosana Sampaio  MILEI MUSK E TRUMP JÁ CHEGARAM NA FESTA DA GADAIADA GOLPISTA    
3:18  PM; Messias da Silva  Que este Nazista Racista seja preso hoje!!!!
3:18  PM; Dicas da tutu  Malafaia agitador cadeia nele
3:18  PM; João Marcos  Bolsonaro fenômeno...
3:18  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:18  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:18  PM; Sandra Costa da rocha Costa  milicheque e.caterva.gadarenos
3:18  PM; Paulo Antunes oficial      
3:18  PM; Ricardo Sereno  Festa linda, só queremos a constituição sendo respeitada e nossa liberdade não combatida, manifestação é permitida por nossa constituição
3:18  PM; Delma Vieira  XANDÃO VAI PRENDER O MITO DIANTE DO GADO  PROVAS É OQUE NÃO FALTA PRO INELEGÍVEL, LADRÃO DE JÓIA E GENOCIDA EM BREVE ESTARÁ NA PAPUDA 
3:18  PM; Anita Costa  BOLSONARO na CADEIA
3:18  PM; Alexsandro Loures  golpista está marcado
3:18  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:18  PM; Clåudia Mini Arte Mineira  micheque vai sair dai e vai direto dar beijo no pescoço do maquiador....eita gado com chifre e tudo
3:18  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:18  PM; Fabio Dantas  ADIANTA NÃO, VIU  SEU BOZO VAI PARA A PRISÃO!
3:18  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:18  PM; Matheus Menkragnoti Kaingang Ferreira  FORA BOLSONARO E FORA LULA
3:18  PM; Fhilippi Raulino da Silva                                                  
3:18  PM; Buldog william viglioni  Brasil
3:18  PM; Andre Reginato  C H O R Ã O 
3:18  PM; Fabio Lameira  A PARADA GAY LOTOU MAIS.
3:18  PM; Raflam  A reza da Michelle é reza forte é reza brava
3:18  PM; hore pedero  PORCOS PETISCOS CHORANDO NO CHAT VENDO O VERDADEIRO POVO DO DO BRASIL
3:18  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:18  PM; Vera Martins  MICHEQUE COM SAUDADE DO MAQUIADOR.
3:18  PM; Anita Costa  BOLSONARO na CADEIA
3:18  PM; Arlete De Oliveira de Souza  Gado sem vergonha 
3:18  PM; cristina moura  O choro é livre... o nove dedos e seus adoradores de corrupção que se mordam...mas BOLSONARO é um líder e patriota... estamos saturados de ladrões... Bolsonaro pra sempre         
3:18  PM; Francisco Henrique  INELEGÍVEL INELEGÍVEL INELEGÍVEL INELEGÍVEL INELEGÍVEL INELEGÍVEL
3:18  PM; JOSE RICARDO DOS SANTOS  3,2 milhões de pessoas segundo a  PM 
3:18  PM; Bruna Neves  cnn lix0 globo lix0
3:18  PM; Fhilippi Raulino da Silva                                                  
3:18  PM; Salvador Tavares  É hoje que vão dá o Gorpiiiiii kkkk
3:18  PM; Daniel  vai falar muita coisa kkkkk
3:18  PM; Daniel Migueis  TÁ COM MEDO DE SER PRESO KKKKK
3:18  PM; Cidadão Comum  ATÉ O PABLO VITTAR JUNTA O TRIPLO DISSO BRINCANDO!!!
3:18  PM; laura tesla  lularapio maior bandido da história mundial
3:18  PM; Daniel Alves  58milhões
3:18  PM; Mari Pedacce  SOMOS TODOS BOLSONARO! EU E MINHA FAMÍLIA RUMO A AV PAULISTA!!                     
3:18  PM; R. F.  Micheque p... da vida, o maquiador está esperando
3:18  PM; Reinaldo Frizzera  Tem bastante gente, mas não muda absolutamente nada... Apenas demonstra que continua existindo pessoas que não possuem a capacidade de enxergar o óbvio.
3:18  PM; Claudson Jordão  OS ESQUERDISTAS SE CAGANDO DE MEDO KKKKKKK
3:18  PM; Dinho_Bdf  Silas malacheia
3:18  PM; Bolsonaro abandonou a gadolandia  CARNAVAL QUE FOI FLOPADO ESSE ANO TINHA MUITO MAIS GENTE TB
3:18  PM; rafael barata  NOVA ROTA BOVINA BRASILEIRA         
3:18  PM; Bolsonaro abandonou a gadolandia  CARNAVAL QUE FOI FLOPADO ESSE ANO TINHA MUITO MAIS GENTE TB
3:18  PM; Aldir Silva  cadê o veio da van
3:18  PM; Bolsonaro abandonou a gadolandia  CARNAVAL QUE FOI FLOPADO ESSE ANO TINHA MUITO MAIS GENTE TB
3:18  PM; Bolsonaro abandonou a gadolandia  CARNAVAL QUE FOI FLOPADO ESSE ANO TINHA MUITO MAIS GENTE TB
3:18  PM; Fhilippi Raulino da Silva                                                      
3:18  PM; Bolsonaro abandonou a gadolandia  CARNAVAL QUE FOI FLOPADO ESSE ANO TINHA MUITO MAIS GENTE TB
3:18  PM; Daubi Piccoli  QUANTOS BANDID@$ JUNT@$
